firstname,lastname,club,position,basesalary,guaranteedcomp
Sang-bin,Jeong,STL,F,"$685,125.00","$791,833.00"
Sergio,Córdova,STL,F,"$1,200,000.00","$1,213,500.00"
Simon,Becher,STL,F,"$400,000.00","$444,375.00"
Timo,Baumgartl,STL,D,"$600,000.00","$693,333.00"
Tomas,Totland,STL,D,"$350,000.00","$391,763.00"
Tomas,Ostrák,STL,M,"$700,000.00","$801,000.00"
Tyson,Pearce,STL,D,"$130,000.00","$130,000.00"
Adam,Pearlman,TOR,D,"$130,000.00","$143,300.00"
Adisa,De Rosario,TOR,GK,"$88,025.00","$104,638.00"
Alonso,Coello,TOR,M,"$300,000.00","$335,000.00"
Benjamín,Kuscevic,TOR,D,"$650,004.00","$804,982.00"
Cassius,Mailula,TOR,F,"$350,000.00","$366,003.00"
Dániel,Sallói,TOR,F,"$1,300,000.00","$1,343,333.00"
Deandre,Kerr,TOR,F,"$160,000.00","$165,319.00"
Derrick,Etienne Jr.,TOR,F,"$375,000.00","$375,000.00"
Djordje,Mihailovic,TOR,M,"$2,279,170.00","$2,828,204.00"
Emilio,Aristizábal,TOR,F,"$324,996.00","$344,788.00"
Henry,Wingo,TOR,D,"$725,000.00","$796,031.00"
Jonathan,Osorio,TOR,M,"$800,000.00","$1,083,333.00"
José,Cifuentes,TOR,M,"$1,374,999.96","$1,570,000.00"
Josh,Sargent,TOR,F,"$3,210,000.00","$5,265,667.00"
Jules-Anthony,Vilsaint,TOR,F,"$150,000.00","$156,875.00"
Kobe,Franklin,TOR,D,"$150,000.00","$160,802.00"
Lazar,Stefanović,TOR,D,"$113,400.00","$125,306.00"
Luka,Gavran,TOR,GK,"$225,000.00","$249,475.00"
Malik,Henry,TOR,M,"$88,025.00","$88,025.00"
Markus,Cimermancic,TOR,M,"$88,025.00","$101,881.00"
Matheus,Pereira de Souza,TOR,D,"$477,000.00","$650,800.00"
Nicksoen,Gomis,TOR,D,"$113,400.00","$113,400.00"
Raheem,Edwards,TOR,D,"$375,000.00","$414,340.00"
Richie,Laryea,TOR,D,"$875,000.00","$1,214,438.00"
Stefan,Kapor,TOR,D,"$88,025.00","$97,740.00"
Theo,Corbeanu,TOR,F,"$450,000.00","$496,625.00"
Walker,Zimmerman,TOR,D,"$1,140,000.00","$1,708,037.00"
William,Yarbrough,TOR,GK,"$135,000.00","$150,000.00"
Zane,Monlouis,TOR,D,"$125,000.00","$137,891.00"
Adrián,Zendejas,VAN,GK,"$113,400.00","$113,400.00"
Andrés,Cubas,VAN,M,"$1,000,000.00","$1,153,333.00"
AZ,Jackson,VAN,M,"$240,000.00","$403,680.00"
Belal,Halbouni,VAN,D,"$204,000.00","$230,233.00"
Brian,White,VAN,F,"$1,065,000.00","$1,065,000.00"
Bruno,Caicedo,VAN,F,"$390,000.00","$430,150.00"
Cheikh,Sabaly,VAN,F,"$1,109,091.00","$1,414,727.00"
Édier,Ocampo,VAN,D,"$400,000.00","$453,799.00"
Emmanuel,Sabbi,VAN,F,"$1,080,000.00","$1,167,750.00"
Giuseppe,Bovalina,VAN,D,"$125,000.00","$137,980.00"
Isaac,Boehmer,VAN,GK,"$165,000.00","$173,750.00"
J.C.,Ngando,VAN,M,"$200,000.00","$200,000.00"
Jeevan,Badwal,VAN,M,"$113,400.00","$113,400.00"
Joedrick,Pupe,VAN,D,"$450,000.00","$490,600.00"
Kenji,Cabrera,VAN,F,"$400,000.00","$440,053.00"
Liam,MacKenzie,VAN,M,"$88,025.00","$103,450.00"
Mathías,Laborda,VAN,D,"$1,050,000.00","$1,193,625.00"
Mihail,Gherasimencov,VAN,D,"$88,025.00","$97,748.00"
Nelson,Pierre,VAN,F,"$125,000.00","$139,116.00"
Nikola,Djordjevic,VAN,D,"$88,025.00","$88,025.00"
Oliver,Larraz,VAN,M,"$450,000.00","$496,667.00"
Ralph,Priso,VAN,M,"$175,000.00","$189,167.00"
Ranko,Veselinović,VAN,D,"$715,000.00","$782,125.00"
Rayan,Elloumi,VAN,F,"$88,025.00","$103,671.00"
Ryan,Gauld,VAN,M,"$3,500,000.00","$3,675,000.00"
Sam,Adekugbe,VAN,D,"$1,300,000.00","$1,388,000.00"
Sebastian,Berhalter,VAN,M,"$480,000.00","$480,000.00"
Sebastian,Schonlau,VAN,D,"$720,000.00","$776,833.00"
Tate,Johnson,VAN,D,"$88,025.00","$89,025.00"
Thomas,Müller,VAN,F,"$5,000,004.00","$5,152,504.00"
Tristan,Blackmon,VAN,D,"$975,000.00","$975,000.00"
Yohei,Takaoka,VAN,GK,"$772,727.00","$841,818.00"
