id,playerid,firstname,lastname,club,position,basesalary,guaranteedcomp,recordyear,recordseason
Ia1qNGIP,,Evan,Louro,CIN,GK,104000.00,109000.00,2025,Fall
HpI6vbml,,Paul,Walters,CIN,GK,104000.00,111967.00,2025,Fall
4oKnsqbo,,Roman,Celentano,CIN,GK,425000.00,474000.00,2025,Fall
UAxC0FqK,,Alvaro,Barreal,CIN,F,755000.00,917238.00,2025,Fall
csttL7F2,,Lukas,Engel,CIN,D,750000.00,825781.00,2025,Fall
8r6j1KGf,,Brad,Smith,CIN,D,104000.00,114000.00,2025,Fall
2oNhaYii,,Ender,Echenique,CIN,F,324000.00,414180.00,2025,Fall
CCwef095,,Dominik,Marczuk,CIN,F,660000.00,735500.00,2025,Fall
ytDUUAh5,,Luca,Orellano,CIN,F,600000.00,943950.00,2025,Fall
Kuoy9rmo,,Alvas,Powell,CIN,D,275000.00,319500.00,2025,Fall
QAeOEGaR,,Tsiki,Ntsabeleng,DAL,M,200000.00,227000.00,2025,Fall
7sTYs4nC,,Paxton,Pomykal,DAL,M,1050000.00,1158000.00,2025,Fall
vuStkAvI,,Logan,Farrington,DAL,F,104000.00,141493.00,2025,Fall
7DI9QnI8,,Petar,Musa,DAL,F,2250000.00,2680000.00,2025,Fall
fccupOR4,,Diego,Pepi,DAL,F,80622.00,80622.00,2025,Fall
qd0jsnOn,,Sebastien,Ibeagha,DAL,D,675000.00,738625.00,2025,Fall
q0IwFsMv,,Alvaro,Augusto,DAL,D,80622.00,92740.00,2025,Fall
LtBzyr5l,,Lalas,Abubakar,DAL,D,410000.00,445000.00,2025,Fall
5B5LfVhf,,Osaze,Urhoghide,DAL,D,580000.00,643982.00,2025,Fall
JV3wa1Df,,Diego,Garcia,DAL,M,80622.00,94263.00,2025,Fall
1Eaf0F7W,,Alejandro,Urzua,DAL,M,80622.00,80622.00,2025,Fall
pBaLzNmy,,Tomas,Pondeca,DAL,M,80622.00,80622.00,2025,Fall
tAQHi3ct,,Ramiro,Moschen Benetti,DAL,M,500000.00,500000.00,2025,Fall
oY3jDxWc,,Christian,Cappis,DAL,M,242000.00,242000.00,2025,Fall
3koQ2G8P,,Sebastian,Lletget,DAL,M,800000.00,891250.00,2025,Fall
ym70HUSI,,Carl,Sainte,DAL,M,80622.00,80622.00,2025,Fall
Ldu5E9s8,,Kaick,da Silva Ferreira,DAL,M,150000.00,201900.00,2025,Fall
i9TSsHxj,,Patrickson,Delgado,DAL,M,234000.00,260280.00,2025,Fall
fd0mdIfJ,,Michael,Collodi,DAL,GK,104000.00,116425.00,2025,Fall
589BIqDb,,Jacob,Jackson,DAL,GK,104000.00,104000.00,2025,Fall
zbg67Uiq,,Maarten,Paes,DAL,GK,450000.00,522000.00,2025,Fall
Dp8j6pRF,,Enes,Sali,DAL,F,325000.00,370000.00,2025,Fall
TbOFZ3HA,,Tarik,Scott,DAL,F,140000.00,155942.00,2025,Fall
YAEsgYL2,,Nolan,Norris,DAL,D,125000.00,143642.00,2025,Fall
RZD2tu1l,,Joshua,Torquato,DAL,D,80622.00,88622.00,2025,Fall
wQ0YR6IO,,Louicius,Deedson,DAL,F,280000.00,330319.00,2025,Fall
35UnRQPr,,Daniel,Baran,DAL,F,80622.00,94838.00,2025,Fall
2Q3s6N3a,,Pedro Henrique,Fonseca de Araujo Martins,DAL,F,104000.00,104000.00,2025,Fall
j2LhU36q,,Anderson,Julio,DAL,F,750000.00,820000.00,2025,Fall
1C4jPtgw,,Bernard,Kamungo,DAL,F,225000.00,256000.00,2025,Fall
OstZNv22,,Anthony,Ramirez,DAL,F,80622.00,80622.00,2025,Fall
Ypz1yIVT,,Sam,Sarver,DAL,F,80622.00,80622.00,2025,Fall
pAnsW886,,Geovane,de Jesus Rocha,DAL,D,350000.00,397000.00,2025,Fall
fCegrcWm,,Herbert,Endeley,DAL,D,104000.00,104000.00,2025,Fall
e8ZQorCJ,,Malachi,Molina,DAL,D,80622.00,93338.00,2025,Fall
e66Y41Om,,Enzo,Newman,DAL,D,80622.00,80622.00,2025,Fall
KZG6uzhy,,Shaq,Moore,DAL,D,700000.00,770000.00,2025,Fall
by2PRC4n,,Sebastian,Kowalczyk,HOU,M,525000.00,594618.00,2025,Fall
IU0fVLYg,,Ondrej,Lingr,HOU,M,800004.00,888082.00,2025,Fall
TuIw6nUC,,Amine,Bassi,HOU,M,700000.00,700000.00,2025,Fall
GZ3bSOZD,,Toyosi,Olusanya,HOU,F,318000.00,363219.00,2025,Fall
0iilX3O7,,Stephen Annor,Gyamfi,HOU,F,90000.00,103750.00,2025,Fall
gbeioS5v,,Sergio,Santos,HOU,F,825000.00,940625.00,2025,Fall
bNYuClYS,,Gabriel,Segal,HOU,F,104000.00,104000.00,2025,Fall
7k46kSRs,,Ezequiel,Ponce,HOU,F,2590000.00,2852200.00,2025,Fall
PbytDpLP,,Femi,Awodesu,HOU,D,80622.00,89089.00,2025,Fall
2xAJsJRk,,Antonio Carlos,Cunha Capocasali Junior,HOU,D,699996.00,782672.00,2025,Fall
tdQTeZg8,,Felipe,de Andrade Vieira,HOU,D,180000.00,207500.00,2025,Fall
sm0CjEJn,,Daniel,Steres,HOU,D,300000.00,323438.00,2025,Fall
5rNN63ur,,Erik,Sviatchenko,HOU,D,750000.00,825000.00,2025,Fall
RBRbc43S,,Ethan,Bartlow,HOU,D,275000.00,275000.00,2025,Fall
