RecordID,PlayerID,Club,Position,BaseSalary,GuaranteedComp,Year
Z7gFXQMm,WetouI,POR,F,"612000.00","752804.00",2025 Sp
aEzk8mkB,Bpyr6V,DC,D,"35125.0","35125.0",2013
q13i7fm5,Bpyr6V,DC,D,"36504.0","36504.0",2014
EOVKvoiz,Bpyr6V,DC,D,"60000.0","60000.0",2015
IxXLvh9i,Bpyr6V,DC,D,"100000.0","100000.0",2016
WO4rnXmf,Bpyr6V,DC,D,"120000.0","120000.0",2017
GcArSIwy,Bpyr6V,DC,D,"140000.00","140000.00",2018
9K3bFMlY,0LaHrL,KC,GK,"42000.0","49083.33",2011
oiBAdwO3,0LaHrL,KC,GK,"46500.0","53583.33",2012
V3ln8Rsj,0LaHrL,KC,GK,"60000.0","67083.33",2013
LpX5FYuN,0LaHrL,KC,GK,"70000.0","77083.33",2014
cTMBwSqk,0LaHrL,KC,GK,"85000.0","92083.33",2015
QOgSHkrV,0LaHrL,KC,GK,"82750.0","82750.0",2016
d8q5Pqe6,0LaHrL,LA,GK,"65004.0","65004.0",2017
SaKHsWbk,0LaHrL,CLB,GK,"80256.00","80256.00",2018
lqwwKnji,0LaHrL,CLB,GK,"71664.00","71664.00",2019
gdFZ1JLf,0LaHrL,CLB,GK,"81375.00","81375.00",2020
XUGS9SwU,0LaHrL,DC,GK,"85444.00","85444.00",2021
5ND5y7Fo,0LaHrL,DC,GK,"84000.00","84000.00",2022
ifTsyKHb,7qnFIC,CHV,GK,"33000.0","33000.0",2008
6hOizEhN,7qnFIC,CHV,GK,"50000.0","50000.0",2009
DJqfVm80,7qnFIC,CHV,GK,"54996.0","54996.0",2010
uSgVPOWy,7qnFIC,CHV,GK,"62496.0","62496.0",2011
MFgc5ntx,7qnFIC,CHV,GK,"175000.0","175000.0",2012
t7P2qd0l,7qnFIC,CHV,GK,"192500.0","194166.67",2013
MKDF6mVJ,7qnFIC,CHV,GK,"211750.0","213416.67",2014
2rQqcEyW,7qnFIC,DAL,GK,"233000.0","233000.0",2015
w0VIWrWV,7qnFIC,LA,GK,"180000.0","195400.0",2016
bhXOHpqh,AKBaz3,SEA,F,"936000.00","959500.00",2025 Sp
bMhg7kU2,Q2GHki,RSL,GK,"80622.00","80622.00",2025 Sp
GLJn21H5,1jmAav,TOR,M-F,"65500.00","70819.00",2022
CjTvss8d,1jmAav,TOR,M,"85444.00","90763.00",2023
NNCgXqYd,1jmAav,TOR,F,"100000.00","105319.00",2024
tc6mxpyF,1jmAav,TOR,F,"120000.00","125319.00",2025 Sp
4CYcedJi,lg9JeM,NE,D,"81375.00","101375.00",2020
EMa1uecX,lg9JeM,NE,D,"95000.00","115000.00",2021
Yjrl90xV,lg9JeM,NE,D,"150000.00","170000.00",2022
rgMKHgqr,lg9JeM,NE,D,"200000.00","217500.00",2023
8eUjgOek,lg9JeM,STL,D,"1000000.00","1033333.00",2024
cqS4ksPs,lg9JeM,STL,D,"1300000.00","1333333.00",2025 Sp
ECVkB7Zk,iPtNZZ,CLB,GK,"53004.0","53004.0",2017
o4GbKqCK,iPtNZZ,CLB,GK,"67500.00","67500.00",2018
62HTGjwX,iPtNZZ,MTL,GK,"84000.00","84000.00",2022
8OZRpFVP,iPtNZZ,MTL,GK,"88200.00","88200.00",2023
PCV0HdUo,iPtNZZ,MTL,GK,"92610.00","92610.00",2024
wxurlJkG,0SAbS5,CHI,GK,"12900.0","12900.0",2008
mspCMPX7,aaYXtl,VAN,M,"60000.0","61250.0",2011
bRtZYwOi,y5XDLi,VAN,D,"180000.00","180000.00",2019
LIYdJ6QA,y5XDLi,VAN,D,"210000.00","210000.00",2020
2L4R4XT2,y5XDLi,VAN,D,"240000.00","240000.00",2021
DUAmUC4T,lf25q7,DC,F,"33000.0","33000.0",2008
J2MGj8Di,lf25q7,DC,M-F,"34650.0","34650.0",2009
ugBbQbGV,l4ifOf,MNUFC,F,"63547.00","63547.00",2021
8nG94LTg,l4ifOf,MNUFC,F,"66724.00","66724.00",2022
VQ9hKJYe,yM34zU,MIA,F,"81375.00","81375.00",2020
bunLtSzX,K2p7Cz,STL,M,"71401.00","71401.00",2024
3YIUox8K,K2p7Cz,DC,M,"80622.00","80622.00",2025 Sp
SkWvsJJS,YN0b4u,SJ,F,"63547.00","69322.00",2021
NIRRk1TT,YN0b4u,SJ,F,"85444.00","91219.00",2022
Nne2BJaB,YN0b4u,SJ,M,"130000.00","135775.00",2023
NWsFvoPT,YN0b4u,SJ,F,"292000.00","328700.00",2024
VXPa2KUe,YN0b4u,SJ,F,"367000.00","403700.00",2025 Sp
gGv5Ijgd,Qjv4ck,DC,GK,"354000.00","427000.00",2025 Sp
YawlogcE,RXlwOx,SEA,D,"500004.00","632004.00",2018
UxGiTgCK,RXlwOx,SEA,D,"640000.08","772000.08",2019
A5shaT1K,RXlwOx,SEA,D,"104000.00","104000.00",2025 Sp
VFWBg1jG,PL0cvx,COL,M,"12900.0","12900.0",2007
GaTRW61p,PL0cvx,COL,D,"17700.0","17700.0",2008
DrCYQWAs,PL0cvx,COL,D,"52500.0","52500.0",2009
1slTS2lw,PL0cvx,COL,D,"57750.0","57750.0",2010
p8V1p2RO,PL0cvx,COL,D,"63525.0","63525.0",2011
jdlzxsKD,PL0cvx,POR,D,"71466.0","71466.0",2012
ZK2q7kw3,PL0cvx,RBNY,D,"100000.0","100000.0",2013
FXrqhrED,PL0cvx,RBNY,D,"105000.0","105000.0",2014
vvcpnV8S,dyZbTE,KC,M,"650000.00","718000.00",2020
FVDD59YY,dyZbTE,KC,M,"850000.00","918000.00",2021
jWc95Hxs,dyZbTE,KC,M,"850000.00","918000.00",2022
7PBWHBDK,dyZbTE,KC,M-F,"850000.00","918000.00",2023
gib6gTFN,O8SCSo,COL,D,"35125.0","35125.0",2013
OZBIRaXK,TG5zQ1,CHI,M,"35125.0","35125.0",2013
eKMX9Uf2,kjvYUy,CHI,M,"17700.0","17700.0",2008
3c845Wjb,kjvYUy,SEA,M,"34000.0","34000.0",2009
9ptFBRuA,kjvYUy,DC,M,"40000.0","40000.0",2010
6gAJuxgn,kjvYUy,DC,M,"44000.0","46500.0",2011
3N27byX9,kjvYUy,DC,M,"65000.0","67500.0",2012
1jEoAoDS,3NV281,NE,F,"32604.0","32604.0",2011
Ykng3pW1,uJ4u5y,CHI,D,"40000.0","40000.0",2010
bbdGlKV3,uJ4u5y,CHI,D,"42000.0","42000.0",2011
BkjTlBiT,uJ4u5y,CHI,D,"44100.0","44100.0",2012
NXod1cCm,uJ4u5y,CHI,D,"46500.0","46500.0",2013
oBvMxfX7,uJ4u5y,CHI,D,"48825.0","48825.0",2014
NUZgFKoY,cWBTtL,MTL,D,"56250.00","60165.63",2019
Rrak1EXR,SFGuqL,RSL,D,"30000.0","30000.0",2007
P86V4oqp,QbI61Y,RSL,D,"12900.0","12900.0",2007
GN9kwjdm,QbI61Y,RSL,D,"17700.0","17700.0",2008
tgejiTCi,JxEfzV,LA,F,"75000.0","111500.0",2007
k87Ig3Qs,JxEfzV,DC,M,"100000.0","136500.0",2008
apbvaFHT,O4Ij37,COL,F,"200000.0","200000.0",2007
HpMGq6u8,O4Ij37,SJ,F,"220000.0","220000.0",2008
urxaWKdw,O4Ij37,LA,F,"80000.0","80000.0",2009
cJ44yc1d,O4Ij37,LA,F,"84000.0","84000.0",2010
QHX4GfMn,O4Ij37,LA,F,"84000.0","86000.0",2011
EW7mbNes,Zhn7Ru,SEA,D-M,"67360.00","69860.00",2023
3mMG1hh8,Zhn7Ru,SEA,M,"71401.00","73901.00",2024
c0VVb66w,VlphVd,DC,D,"62750.0","148200.0",2011
vFHxk2lO,VlphVd,DC,D,"85500.0","170950.0",2012
gzWx2VrS,VlphVd,DC,D,"105000.0","190450.0",2013
aEmUFQ4m,VlphVd,DC,D,"143500.0","228950.0",2014
PDQo4Zmx,VlphVd,DC,D,"172000.0","257450.0",2015
vhNVKJJA,VlphVd,LA,D-M,"450000.00","474166.67",2018
Lj1c4nDI,VlphVd,LA,D-M,"450000.00","474166.67",2019
YAfyFrZC,VlphVd,LA,M,"550000.00","574167.00",2020
JXn1DVNC,VlphVd,CLB,M,"275000.00","301667.00",2021
3LP0HzGI,VlphVd,CLB,M,"300000.00","326667.00",2022
X8XweH9t,jLckXp,NE,F,"63547.00","63547.00",2021
b8DtIDmL,jLckXp,NE,F,"66724.00","66724.00",2022
VShr7Ecb,WsVj5z,MTL,,"150000.00","166800.00",2020
3MHUkD2c,WsVj5z,MTL,D,"150000.00","166800.00",2021
aiqSEDxR,4DVi8V,STL,F,"1230000.00","1365180.00",2022
Z2Yod7ja,4DVi8V,STL,F,"1230000.00","1370284.00",2023
8vA2skaa,4DVi8V,STL,F,"1230000.00","1370284.00",2024
v8XNsduE,4DVi8V,STL,F,"1230000.00","1370284.00",2025 Sp
HHE8hTgL,Lwt41D,VAN,D,"33750.0","33750.0",2012
qyLDB6I3,Lwt41D,VAN,D,"46500.0","46500.0",2013
qZIQyuzU,WN8yjT,PHI,M,"495000.0","495000.0",2013
oxl5dhyZ,sosaIZ,ATX,D,"63547.00","63547.00",2021
i4Z8E9Ci,sosaIZ,ATX,D,"66724.00","66724.00",2022
bl1yde5c,rSYhw7,LA,M,"180000.0","187250.0",2007
Mx7Gpxq0,rSYhw7,LA,D,"150000.0","150000.0",2008
79Kq3fCT,rSYhw7,LA,D,"175000.0","175000.0",2009
6nVeTeJw,rSYhw7,LA,M,"96000.0","101000.0",2010
0gXanyN4,i25D2Q,STL,M,"89716.00","89716.00",2024
zYlSnsSs,E5weZc,DC,GK,"53004.0","56754.0",2017
cG32ndOA,CusXcy,DC,M,"1900000.00","2093588.00",2023
viVB5IIE,CusXcy,DC,M,"1900000.00","2093588.00",2024
cuJo9R0e,CusXcy,ATL,M,"1743750.00","1937338.00",2025 Sp
vLnL6uWi,Dn5fEa,RBNY,F,"1000000.00","1135000.00",2021
uM9KWkEe,Dn5fEa,RBNY,F,"1000000.00","1135000.00",2022
vppi2UJq,x38TfP,LA,GK,"81375.00","81375.00",2020
N7tCrzby,x38TfP,LA,GK,"81375.00","81375.00",2021
j8tn6niP,x38TfP,LA,GK,"200000.00","200000.00",2022
BVwgVzqj,x38TfP,LA,GK,"200004.00","200004.00",2023
7Dbue2gx,pUiOwO,RBNY,M,"12900.0","12900.0",2008
HIQBvn72,eLSlFF,CHV,M,"70000.0","103000.0",2007
zlXM1Pia,eLSlFF,CHV,M,"95000.0","128000.0",2008
HeVpI2km,eLSlFF,CHV,M,"170000.0","203000.0",2009
xeflgRjZ,eLSlFF,RBNY,M,"400000.0","537500.0",2015
JGXG6gQC,eLSlFF,RBNY,M,"550000.0","687500.0",2016
I3KFdeGz,eLSlFF,RBNY,M,"650000.0","787500.0",2017
n5qrfUEc,eLSlFF,ORL,M,"1025000.04","1100000.04",2018
yp5CpPW7,eLSlFF,ORL,M-F,"1025000.04","1100000.04",2019
FPRJ8hgO,eLSlFF,LA,M,"307000.00","307000.00",2020
epcemOo3,eLSlFF,LA,M,"247350.00","247350.00",2021
0Aqq4Oex,eLSlFF,LA,M,"84000.00","84000.00",2022
MovYIluA,UoDbvi,COL,D,"33750.0","33750.0",2012
du6OQwvl,UoDbvi,COL,D,"46500.0","46500.0",2013
Fog6IOzC,UoDbvi,COL,D,"75000.0","80144.1",2014
k2EEkaLS,UoDbvi,CLB,D,"82500.0","87802.09",2015
HLqfPfR7,UoDbvi,POR,D,"86625.0","91924.63",2016
gGe9X9EF,AiYSce,MNUFC,D,"165000.00","182469.00",2024
31twI7iL,AiYSce,MNUFC,D,"195000.00","212469.00",2025 Sp
05hxXnVl,uaDmAH,VAN,M/D,"50000.0","50000.0",2011
NZtdq2Ql,ORycpN,COL,D,"120000.0","139583.33",2014
0OUxoj8Y,JZ0Sxb,NE,GK,"12900.0","12900.0",2007
eJBcEK0n,JZ0Sxb,NE,GK,"17700.0","17700.0",2008
7KxnrjAw,JZ0Sxb,NE,GK,"34000.0","34000.0",2009
bOTexmu5,JZ0Sxb,PHI,GK,"40000.0","40000.0",2010
Hy7nYPej,JZ0Sxb,VAN,GK,"55000.0","55000.0",2012
LCk3ltz8,JZ0Sxb,VAN,GK,"66000.0","68600.0",2013
S1RrMcbA,JZ0Sxb,NE,GK,"78100.0","80700.0",2014
enBUWJhF,JZ0Sxb,NE,GK,"82005.0","82005.0",2015
9qqfmYKZ,JZ0Sxb,NE,GK,"86105.25","86105.25",2016
MDXwZCoT,JZ0Sxb,NE,GK,"100910.25","100910.25",2017
KkAXMwX6,JZ0Sxb,NE,GK,"105955.56","110955.56",2018
XxsjzinK,JZ0Sxb,NE,GK,"111253.32","116253.32",2019
lRCnANeZ,JZ0Sxb,NE,GK,"130000.00","136750.00",2020
DjiovNMi,JZ0Sxb,NE,GK,"140000.00","146750.00",2021
39dSa7W4,JZ0Sxb,NE,GK,"150000.00","157500.00",2022
NU0XoLdU,zs5448,SJ,GK,"36504.0","36504.0",2014
5SvmPgmG,t6Bh82,VAN,M,"225000.0","238833.33",2013
nb0xbrHZ,t6Bh82,NE,M,"125000.0","136666.67",2014
VDQWMaL9,t6Bh82,NE,M,"135000.0","146666.67",2015
MVEKXu9K,t6Bh82,NE,M,"120000.0","132000.0",2016
zMZWOnfy,t6Bh82,NE,M,"69996.0","76996.0",2017
PmsHQmjk,AHPPza,ORL,M,"71401.00","71401.00",2024
bwEAL3dC,RYDXh1,DC,GK,"20100.0","20100.0",2009
AbGGtRjU,RYDXh1,TOR,GK,"40000.0","40000.0",2010
iPHpj76f,RYDXh1,TOR,GK,"42000.0","42000.0",2011
1aq0mnsq,RYDXh1,TOR,GK,"44100.0","44100.0",2012
JxhNQVfS,RYDXh1,POR,GK,"49612.0","49612.0",2013
43x1KD4T,Ujnpfw,TOR,F,"999996.0","1413319.33",2011
4lcA9EPl,Ujnpfw,TOR,F,"1150000.0","1563323.33",2012
rraeE7oQ,Ujnpfw,TOR,F,"1250000.0","1663323.33",2013
tKSkrzu2,qw9wX2,RBNY,M,"70250.04","76031.29",2019
VYVyNjpN,DWlT3e,VAN,M,"75000.0","79764.38",2011
01ybjITn,DWlT3e,VAN,M,"90000.0","92500.0",2012
88QoQyIg,DWlT3e,VAN,M,"165000.0","176000.0",2013
fqtoGyDL,DWlT3e,VAN,M,"200000.0","211000.0",2014
KQD1FRfZ,DWlT3e,VAN,M,"230000.0","241000.0",2015
IufR2k8n,DWlT3e,NE,M,"250000.0","261000.0",2016
K63hkEgT,6Uw9XT,NE,F,"32604.0","32604.0",2011
MBY1EZuI,dlqZl0,ATX,D,"225000.00","225000.00",2021
ZpHtdstV,dlqZl0,ATX,D,"300000.00","300000.00",2022
i84Z34t1,dlqZl0,ATX,D,"325000.00","325000.00",2023
VJSR4FVg,dlqZl0,ATX,D,"350000.00","350000.00",2024
95r5UkOg,dlqZl0,ATX,D,"350000.00","350000.00",2025 Sp
6EbA8mcb,1MSEps,MTL,M,"63547.00","66172.00",2021
7RyUY7NM,1MSEps,MTL,M,"65500.00","68125.00",2022
EidJ0fOo,ruNsaX,KC,GK,"12900.0","12900.0",2007
NKNRLh2U,ruNsaX,MLS,GK,"42000.0","42000.0",2011
FF7G6gzP,ruNsaX,PHI,GK,"44000.0","44000.0",2012
jtOoxY8J,ruNsaX,TOR,GK,"46500.0","46500.0",2013
ONCsublU,ruNsaX,TOR,GK,"60000.0","60000.0",2014
BnJ3Njh9,ruNsaX,TOR,GK,"66000.0","66000.0",2015
mh7RUqzH,ruNsaX,MLS,GK,"67500.00","67500.00",2018
sVoPtBb4,nRVTGc,DC,D,"42000.0","42000.0",2011
OthymZIF,nRVTGc,DC,D,"44100.0","44100.0",2012
gM2irii8,nRVTGc,DC,D,"49613.0","49613.0",2013
nDqiBGp1,nRVTGc,DC,D,"90000.0","97298.33",2014
ZZOIPL52,nRVTGc,DC,D,"99000.0","106479.83",2015
XKCILxnH,nRVTGc,DC,D,"108900.0","116379.83",2016
jGjeSH44,jYKR59,DAL,D,"85444.00","85444.00",2023
XpfmQch5,jYKR59,DAL,D,"71401.00","71401.00",2024
peeM47t7,Aw4Git,LA,M-F,"63547.00","63547.00",2020
fmAnRT40,Aw4Git,LA,M-F,"85444.00","85444.00",2021
gDTdhOeo,vaquzH,DC,D,"17700.0","17700.0",2008
F2nwRlSx,ygoKuV,KC,GK,"80622.00","82622.00",2025 Sp
MfBodgBr,bfXPAo,SEA,D,"80622.00","80622.00",2025 Sp
btP7Erje,3offEz,RSL,D,"69300.0","70175.0",2007
pFs4gwOG,TayqOF,CHI,M,"600000.00","690000.00",2025 Sp
9EcnzEUs,SS1tTB,NE,M,"840000.0","890541.75",2016
8lIMoEK9,SS1tTB,NE,M,"840000.0","890541.75",2017
99CAvTo9,0vKkKt,KC,D,"60000.0","70000.0",2010
SJHBySXf,EDjjI6,CHI,F,"470800.00","470800.00",2023
2prnlXdL,EDjjI6,CHI,F,"470800.00","470800.00",2024
Z1QrocyX,EDjjI6,CHI,F,"470800.00","470800.00",2025 Sp
F2hOAU3u,2FrpNK,CIN,F,"282000.00","282000.00",2020
KEQzSS17,nRPYBM,SJ,M,"48500.0","48500.0",2014
uo7nccSN,nRPYBM,SJ,M,"60000.0","60000.0",2015
2fxT8GYo,rsGYQ7,RBNY,M,"190000.0","197375.0",2007
UG5GaCQ7,rsGYQ7,RSL,M,"200000.0","207618.75",2008
ByM5EIJk,rsGYQ7,LA,M,"130000.0","137618.75",2009
oCCIi1Jm,rsGYQ7,LA,M,"136500.0","144118.75",2010
2DhWDoMP,zMxiVf,SEA,M,"48500.0","48700.0",2014
75zuNRgE,zMxiVf,SEA,M,"60000.0","60200.0",2015
NYsxOvtP,zMxiVf,SEA,M,"63000.0","63200.0",2016
eK7DRHEh,zMxiVf,SEA,M,"66150.0","66350.0",2017
Jzq0lY6z,zMxiVf,LAFC,M,"69457.50","69657.50",2018
pl8F3sJu,PIqcaG,HOU,M-F,"85444.00","155062.00",2023
ZtFx7sP8,PIqcaG,HOU,M,"461000.00","530618.00",2024
bvJs26F6,PIqcaG,HOU,M,"525000.00","594618.00",2025 Sp
rZPytOqz,1cL44d,DC,F,"30000.0","30000.0",2007
Xusm5j9N,1cL44d,HOU,F,"12900.0","12900.0",2008
lUePFXow,k5jk9i,LAFC,M,"500000.00","557000.00",2023
BUzMq74t,0fLG6y,ATL,M,"150000.0","164250.0",2017
Hn6NS29f,0fLG6y,ATL,M,"165000.00","179250.00",2018
cUb28WN9,0fLG6y,ATL,M,"210000.00","222750.00",2019
sLBYwKuH,Xfi9jG,KC,M-F,"12900.0","12900.0",2007
VbXunYI6,Xfi9jG,KC,M,"12900.0","12900.0",2008
zhFjvCZH,Xfi9jG,KC,M-F,"34000.0","34000.0",2009
sop5O4ie,SCJOKj,RSL,M,"900000.00","1013333.33",2018
jqMnOt8z,SCJOKj,RSL,M,"968768.64","1082101.97",2019
rKUYiAQF,SCJOKj,RSL,M,"1168769.00","1282102.00",2020
UMBv1tS5,SCJOKj,RSL,M,"1200000.00","1350000.00",2021
3DXtV1GO,SCJOKj,RSL,M,"1762572.00","1762572.00",2022
XfzFO9MR,SCJOKj,RSL,M,"1650000.00","1650000.00",2023
xuR56ibz,SCJOKj,VAN,M,"440000.00","440000.00",2024
VfEmKDyE,SCJOKj,VAN,M,"495000.00","495000.00",2025 Sp
tauWZLtM,F4XO0D,MTL,F,"1232876.64","1532448.56",2019
1VCXQksb,F4XO0D,MTL,M,"1500000.00","1799572.00",2020
SNSXgO2D,eQKq6X,CHI,D,"100000.0","100000.0",2010
dbJedlyy,WiQDqv,MTL,D,"153000.0","153000.0",2014
CEIL6y3R,8tUHcP,MTL,M,"54500.04","54500.04",2018
SUeAFTT1,8tUHcP,MTL,M-F,"59950.08","59950.08",2019
flUUQVfI,ycLPHc,KC,GK,"30000.0","30000.0",2007
de6nxkLM,ycLPHc,KC,GK,"33000.0","33000.0",2008
rEKymUhf,ycLPHc,KC,GK,"34650.0","34650.0",2009
t4A03E25,ycLPHc,KC,GK,"56000.0","56000.0",2010
cQNSAqby,ycLPHc,KC,GK,"62500.0","62500.0",2011
jRllOKiT,ycLPHc,KC,GK,"69850.0","69850.0",2012
WTphPC4n,ycLPHc,KC,GK,"76835.0","76835.0",2013
MH8hOuOo,ycLPHc,KC,GK,"120000.0","120000.0",2014
5fCr1YuQ,ycLPHc,MTL,GK,"132000.0","132000.0",2015
6tIt4LVH,ycLPHc,MTL,GK,"145200.0","145200.0",2016
6ClOOOwh,ycLPHc,MTL,GK,"99999.96","104999.96",2017
462sfHlH,gfSOBj,CHI,GK,"87996.00","150996.00",2019
BdHANJVJ,gfSOBj,CHI,GK,"433200.00","496200.00",2020
s7kjBgrX,gfSOBj,CHI,GK,"569000.00","632000.00",2021
dTUJ0Kzt,VUIs8F,RBNY,D,"144000.0","144000.0",2009
lbOAwHah,SoiOQv,MIA,D,"555500.00","614500.00",2023
ayAaVxgh,SoiOQv,MIA,D,"750000.00","809000.00",2024
pugUx27T,W6GS6G,DC,M,"65500.00","65500.00",2022
E7WwqeMx,W6GS6G,DC,M-F,"85444.00","85444.00",2023
QPajTckj,W6GS6G,DC,M,"300000.00","356000.00",2024
GfOeLK6k,W6GS6G,COL,M,"400000.00","456000.00",2025 Sp
jOtB7EQ5,lQM0bb,CIN,F,"1000000.00","1122500.00",2020
c31pNIAK,lQM0bb,CIN,M,"1091000.00","1206750.00",2021
gPCNqmjG,lQM0bb,CIN,M,"1091000.00","1206750.00",2022
mmqsn50S,lQM0bb,CIN,M-F,"1091000.00","1206750.00",2023
b1TWc9df,lQM0bb,CIN,M,"650000.00","721667.00",2024
sK2Y7f92,lQM0bb,CIN,M,"750000.00","821667.00",2025 Sp
DKtb7fFd,ksbn2w,VAN,F,"310000.0","314000.0",2016
CHwizU3v,Lma09Z,SD,D,"104000.00","116435.00",2025 Sp
2HkYCc73,y9djIo,ATL,M-F,"54500.04","58500.04",2018
rNCP2BtA,y9djIo,ATL,M-F,"70250.04","73250.04",2019
1jdzKdKJ,y9djIo,ATL,M-F,"81375.00","84375.00",2020
s2fXVYhz,REgUMw,RBNY,D,"54500.04","54500.04",2018
OPmewbCq,wMcuxp,KC,M,"67500.00","67500.00",2018
GrCh46ac,wMcuxp,KC,D-M,"70875.00","70875.00",2019
pEAEgymV,wMcuxp,KC,M,"81375.00","81375.00",2020
3ARk8mLw,w5PwbP,POR,GK,"260000.0","260000.0",2015
djLjVpwU,w5PwbP,POR,GK,"335000.0","335000.0",2016
qmw669XV,xMqpMN,MTL,M,"65500.00","65500.00",2022
LuBJFoz7,xMqpMN,MTL,M,"68775.00","68775.00",2023
FHyqcijx,8VER76,COL,M,"40000.0","40000.0",2010
P4ZVzlxQ,8VER76,COL,M,"44000.0","44000.0",2011
cwEZGziH,0gcN4s,COL,M,"12900.0","12900.0",2007
LUFLVg6k,0gcN4s,COL,M,"12900.0","12900.0",2008
pG3Ex4To,0gcN4s,COL,M,"70000.0","72500.0",2009
34rrSMta,0gcN4s,TOR,M,"77000.0","79500.0",2010
9fdK7Xcu,0gcN4s,CHV,M,"84700.0","87200.0",2011
5p1qT4wM,0gcN4s,CHV,M,"95288.0","97788.0",2012
syaced6l,0gcN4s,COL,M,"120000.0","138333.33",2013
OGfU3LQV,0gcN4s,COL,M,"135000.0","153333.33",2014
T2IITboF,0gcN4s,COL,M,"160000.0","180000.0",2015
ZFxX6bUS,0gcN4s,CHI,M,"110000.0","110000.0",2016
HtdxVPth,biebyR,RBNY,F,"65500.00","65500.00",2022
dnNnzPIB,biebyR,MIA,M,"85444.00","85444.00",2023
eWobtvOU,RWs1sT,NSH,M,"81375.00","81375.00",2020
ZfDaq2nP,RWs1sT,NSH,M,"85444.00","85444.00",2021
xSGUyGxp,GHAwwG,TOR,M,"200000.0","200000.0",2013
HTC74LVS,GHAwwG,VAN,M,"300000.0","300000.0",2014
MQXOlTeu,GHAwwG,VAN,M,"325000.0","325000.0",2015
4DwLawMM,GHAwwG,VAN,M,"560000.0","720500.0",2016
rN3sGaYy,GHAwwG,VAN,M,"725000.0","885500.0",2017
uwLpTzwu,M0wRop,VAN,D,"760000.00","903625.00",2023
ziB20WMo,M0wRop,VAN,D,"800000.00","943625.00",2024
JWpb4c7L,M0wRop,VAN,D,"900000.00","1043625.00",2025 Sp
yqsTnD6k,GqC5tx,RBNY,D,"33750.0","33750.0",2012
TtlD3wZ5,GqC5tx,RBNY,D,"55000.0","59213.21",2013
l94M3NhA,GqC5tx,RBNY,D,"57750.0","61963.21",2014
mLvgzrsO,GqC5tx,RBNY,D,"60638.0","64891.01",2015
evHd7yHQ,GqC5tx,RBNY,D,"62500.0","65312.5",2016
o6wy6od0,GqC5tx,RBNY,D,"85000.0","92812.5",2017
gFkHoBsF,GqC5tx,RBNY,D,"114000.00","120749.85",2018
yDoWDusB,GqC5tx,RBNY,D,"126000.00","132749.85",2019
yWeNktMY,QmVaVE,CHV,M,"36000.0","45375.0",2009
Wo4nHgYt,QmVaVE,CHV,M,"45100.0","54475.0",2010
oHUHbOXZ,QmVaVE,CHV,M,"63360.0","72735.0",2011
Z3qlSKjP,QmVaVE,PHI,M,"75196.0","84571.0",2012
rwtYvovp,QmVaVE,PHI,M,"90000.0","93333.33",2013
K86Ibkk2,QmVaVE,PHI,M,"99000.0","102333.33",2014
yhUEt9Xr,QmVaVE,PHI,M,"108900.0","112233.33",2015
HsBVgzQv,QmVaVE,PHI,M,"110000.0","115637.5",2016
8YgJStTz,dnfhTS,DAL,M,"630000.0","773500.0",2017
VLNKa7is,dnfhTS,DAL,M,"675000.00","818500.00",2018
SFpEQQ0I,dnfhTS,CIN,M-F,"750000.00","806250.00",2019
gtgfSeSf,R6LAHa,TOR,M,"60000.0","62500.0",2012
aRoOhNM1,R6LAHa,TOR,M,"67500.0","70000.0",2013
dglRmn97,NggwS3,RSL,D-M,"180000.00","198150.00",2023
5rNT9JF6,NggwS3,RSL,M,"180000.00","198150.00",2024
S8HFSwmi,NggwS3,RSL,M,"200000.00","218150.00",2025 Sp
Ms7haIR6,QMWeqV,DAL,GK,"45000.0","78000.0",2008
zMERyZqY,QMWeqV,DAL,GK,"70000.0","103000.0",2009
G3AXpNZS,QMWeqV,DAL,GK,"75000.0","108000.0",2010
rWkwpSua,QMWeqV,DAL,GK,"100000.0","133000.0",2011
ZLClaxny,8tbdE7,ORL,M,"50000.0","50000.0",2015
l4BFRPgc,1ws2Ta,NYC,M,"6000000.0","6000000.0",2015
WpmKxTTT,1ws2Ta,NYC,M,"6000000.0","6000000.0",2016
YaJjJmuK,SPjadZ,CLB,GK,"44000.0","44000.0",2012
hwbtbeRV,SPjadZ,CLB,GK,"46500.0","46500.0",2013
M68VW0Gr,SPjadZ,CLB,GK,"48825.0","48825.0",2014
nbtRIL4N,SPjadZ,CLB,GK,"60000.0","60000.0",2015
qOQ5cB8n,SPjadZ,CHI,GK,"71250.0","76625.0",2016
SnGlsqEI,SPjadZ,CHI,GK,"76000.0","81375.0",2017
Omh3MqgS,SPjadZ,MNUFC,GK,"100000.08","107500.08",2018
5HdO2t9P,SPjadZ,LA,GK,"70250.04","70250.04",2019
65paH40u,SPjadZ,CLB,GK,"81375.00","81375.00",2020
BHfBDfot,SPjadZ,MLS,GK,"85444.00","85444.00",2021
mKNeLbYV,lAYqej,NSH,F,"70250.04","78065.67",2019
LCarvp9Y,lAYqej,NSH,F,"130000.00","137816.00",2020
yGyT5dpb,MP0k7q,RSL,D,"17700.0","17700.0",2007
NBC12MsS,PSZxHK,HOU,F,"120000.0","120000.0",2009
BiOYBKcm,LZGGqh,NE,F,"610000.00","682283.00",2024
jmKhEMwg,LZGGqh,NE,F,"660000.00","732283.00",2025 Sp
